字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
性价比,玩儿,0.627,我是一个人去玩儿的,0.989622,0.0103782,0.976938,2
性价比,游玩,0.614,然后到大金门开始游玩明孝陵,0.997167,0.00283336,0.993704,2
性价比,套票,0.634,但是作为套票的一部分,0.771524,0.228476,0.492276,2
性价比,接近,0.63,已经接近黄昏了,0.931208,0.0687922,0.847128,2
文化和历史价值,公园,0.555,绝对不要为了欣赏全部风景而在白马公园下,0.815036,0.184964,0.588968,2
性价比,免费,0.624,有景区组织的免费拍照,0.993198,0.00680211,0.984884,2
设施和服务,设施,0.621,各种设施确实显旧,0.00876978,0.99123,0.980512,0
文化和历史价值,历史,0.647,美龄宫里的照片展示很能增长民国时期历史知识,0.996904,0.00309577,0.99312,2
环境和景观,环境,0.621,音乐台的环境优雅,0.998057,0.00194259,0.995683,2
性价比,玩玩,0.634,可以挑选几个景点玩玩,0.995525,0.00447468,0.990056,2
性价比,玩玩,0.634,可以挑选几个景点玩玩,0.995525,0.00447468,0.990056,2
性价比,套票,0.634,因为提前在携程上买了套票,0.995455,0.00454524,0.989899,2
性价比,免费,0.624,中山陵景区免费,0.993694,0.00630638,0.985986,2
性价比,感受,0.66,坐在那感受和平的力量,0.999536,0.00046388,0.998969,2
环境和景观,环境,0.621,景区景色和环境很好,0.996255,0.00374481,0.991678,2
性价比,玩透,0.622,钟山风景区如果想全部玩透一定要留出两天的时间,0.953421,0.0465785,0.896492,2
性价比,玩,0.633,钟山风景区如果想全部玩透一定要留出两天的时间,0.953422,0.0465785,0.896492,2
性价比,玩,0.633,因为一天实在玩不玩,0.556699,0.443301,0.0148877,2
性价比,玩,0.633,钟山风景区如果想全部玩透一定要留出两天的时间,0.953421,0.0465785,0.896492,2
性价比,玩,0.633,因为一天实在玩不玩,0.556699,0.443301,0.0148877,2
性价比,套票,0.634,买了套票因为时间问题只去了两个景点,0.936996,0.063004,0.859991,2
文化和历史价值,历史,0.647,历史厚重,0.999541,0.000458981,0.99898,2
设施和服务,设施,0.621,各方面设施比十年前好很多,0.968822,0.0311776,0.930716,2
性价比,感受,0.66,感受宋美龄这个精品女人传奇的一生,0.999788,0.000212251,0.999528,2
环境和景观,环境,0.621,环境幽深,0.977198,0.022802,0.949329,2
性价比,游玩,0.614,带着老人一起游玩的,0.998872,0.00112802,0.997493,2
性价比,套票,0.634,没有买套票,0.443231,0.556769,0.015042,0
文化和历史价值,历史,0.647,探寻民国时期的历史,0.996929,0.00307063,0.993176,2
性价比,感受,0.66,感受孙中山先生的三民主义,0.999875,0.000124936,0.999722,2
设施和服务,服务,0.622,美龄宫的服务人员特别赞,0.998612,0.00138847,0.996915,2
设施和服务,提供,0.621,全是提供给游客饮用的,0.880847,0.119153,0.735215,2
性价比,饮用,0.623,全是提供给游客饮用的,0.880847,0.119153,0.735215,2
文化和历史价值,历史,0.647,景色文化历史都值得看一看,0.999792,0.000207734,0.999538,2
文化和历史价值,历史,0.647,历史气息浓厚,0.998565,0.00143453,0.996812,2
性价比,玩,0.633,一天玩不完,0.939619,0.0603811,0.86582,2
设施和服务,住宿,0.623,行程蛮赶的也许是因为早上到的南京安排好住宿之后才去的时间有点来不及,0.952794,0.0472056,0.895099,2
环境和景观,环境,0.621,去的地方都是环境很好的天然氧吧,0.998777,0.00122269,0.997283,2
性价比,免费,0.624,好大的山免费的散个步健个身是个好去处,0.997624,0.00237619,0.99472,2
性价比,实惠,0.954,经济实惠,0.99972,0.000280236,0.999377,2
性价比,便宜,0.689,比单买便宜好多,0.98411,0.0158897,0.96469,2
性价比,套票,0.634,非常不建议买套票,0.000563546,0.999436,0.998748,0
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,免费,0.624,4米以下免费,0.983574,0.016426,0.963498,2
性价比,接送,0.599,有观光车短驳接送,0.944562,0.0554376,0.876805,2
性价比,玩,0.633,玩的愉快,0.999865,0.00013471,0.999701,2
性价比,免费,0.624,很多是免费的,0.988956,0.0110436,0.975459,2
性价比,免费,0.624,还有好的博物馆类型的都免费参观,0.992627,0.0073734,0.983615,2
性价比,游玩,0.614,很值得游玩,0.999885,0.000115221,0.999744,2
文化和历史价值,历史,0.647,同时还有很多的历史文物古迹,0.995534,0.00446651,0.990075,2
环境和景观,文物古迹,0.611,同时还有很多的历史文物古迹,0.995534,0.00446651,0.990075,2
环境和景观,人文,0.611,人文气息很浓,0.995594,0.00440608,0.990209,2
环境和景观,文化底蕴,0.619,文化底蕴深厚,0.99907,0.00093004,0.997933,2
性价比,实惠,0.954,很实惠,0.999537,0.000462577,0.998972,2
性价比,玩,0.633,园内太大还有好多景色来不及玩,0.774851,0.225149,0.499669,2
环境和景观,环境,0.621,环境很好,0.998906,0.00109376,0.997569,2
环境和景观,环境,0.621,美龄宫环境清幽,0.986374,0.0136261,0.96972,2
性价比,玩,0.633,得玩两天,0.913625,0.0863746,0.808056,2
性价比,玩,0.633,值得玩的地方,0.998789,0.00121054,0.99731,2
性价比,价格,0.724,价格实惠,0.999855,0.000145209,0.999677,2
性价比,实惠,0.954,价格实惠,0.999855,0.00014521,0.999677,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,代表性,0.577,很有代表性的一个景点,0.999421,0.000578946,0.998714,2
性价比,玩,0.633,然后反方向玩,0.418579,0.581421,0.0698255,0
环境和景观,环境,0.621,景区环境很好,0.997097,0.00290316,0.993549,2
文化和历史价值,历史,0.647,历史古迹,0.997316,0.00268381,0.994036,2
环境和景观,古迹,0.61,历史古迹,0.997316,0.00268381,0.994036,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,方便直接刷身份证就行性价比高,0.999015,0.000984836,0.997812,2
性价比,玩,0.633,带朋友去玩的,0.996718,0.00328174,0.992707,2
文化和历史价值,历史,0.647,追寻历史的脚步,0.999529,0.000470533,0.998954,2
性价比,票价,0.677,票价很值,0.999481,0.000519146,0.998846,2
文化和历史价值,历史,0.647,每个景区都富有历史美感,0.999463,0.00053648,0.998808,2
设施和服务,服务态度,0.621,工作人员服务态度很好,0.993032,0.00696833,0.984515,2
性价比,服务态度,0.573,工作人员服务态度很好,0.993032,0.00696833,0.984515,2
性价比,套票,0.634,购买套票很实惠,0.999585,0.0004151,0.999078,2
性价比,实惠,0.954,购买套票很实惠,0.999585,0.0004151,0.999078,2
性价比,优惠,0.682,又有老人票优惠,0.99011,0.00989033,0.978022,2
文化和历史价值,公园,0.555,但是最佳路线是从下马坊公园进,0.977364,0.0226365,0.949697,2
文化和历史价值,公园,0.555,今天的公园虽然荒凉了,0.648108,0.351892,0.218019,2
文化和历史价值,公园,0.555,但是最佳路线是从下马坊公园进,0.977364,0.0226365,0.949697,2
文化和历史价值,公园,0.555,今天的公园虽然荒凉了,0.648108,0.351892,0.218019,2
性价比,没玩,0.626,还没玩够,0.428843,0.571157,0.0470148,0
性价比,玩,0.633,中山陵明孝陵美龄宫都在这里在这里细细的玩肯定是要一整天得时间的风景很不错,0.999957,4.26823e-05,0.999905,2
性价比,玩完,0.591,一天玩完很充实,0.999693,0.000307077,0.999318,2
性价比,优惠,0.682,优惠票很合适,0.999624,0.000375646,0.999165,2
设施和服务,服务态度,0.621,服务态度也好,0.993464,0.00653563,0.985476,2
性价比,服务态度,0.573,服务态度也好,0.993464,0.00653563,0.985476,2
性价比,便宜,0.689,景区内打车更便宜,0.977398,0.022602,0.949773,2
性价比,玩,0.633,不知道进去玩了个啥,0.309724,0.690276,0.311723,0
性价比,套票,0.634,虽然买了套票,0.987815,0.0121845,0.972923,2
性价比,免费,0.624,中山陵是免费的,0.998692,0.00130832,0.997093,2
性价比,优惠,0.682,在携程上买的票很优惠,0.99956,0.000440259,0.999022,2
性价比,要玩,0.593,几个景点大概要玩半天多,0.917633,0.0823673,0.816962,2
性价比,套票,0.634,套票比较便宜,0.945073,0.0549266,0.877941,2
性价比,便宜,0.689,套票比较便宜,0.945073,0.0549266,0.877941,2
性价比,玩,0.633,值得玩两天,0.997648,0.00235237,0.994772,2
性价比,套票,0.634,套票刷身份证进园很方便,0.998892,0.00110803,0.997538,2
性价比,优惠,0.682,联票优惠,0.97118,0.0288205,0.935955,2
性价比,玩,0.633,玩的特别开心,0.999958,4.1676e-05,0.999907,2
性价比,半价,0.638,周五半价买的,0.984439,0.0155612,0.96542,2
设施和服务,设施,0.621,而且各项设施也很完备,0.999718,0.000281654,0.999374,2
性价比,玩上,0.607,整个景区可以玩上一天,0.990043,0.00995721,0.977873,2
性价比,游玩,0.614,可以游玩很久,0.996691,0.00330925,0.992646,2
性价比,套票,0.634,套票很划算,0.999852,0.000148294,0.99967,2
性价比,玩,0.633,玩了一天了,0.949376,0.0506245,0.887501,2
性价比,性价比,1.0,一性价比高,0.999834,0.000166095,0.999631,2
性价比,角度,0.673,无论从哪个角度拍照都非常的美,0.999963,3.71773e-05,0.999918,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,免费,0.624,还有免费的照片可以拍,0.998295,0.00170475,0.996212,2
性价比,天价,0.644,关键灵谷下面还有个天价停车场,0.257343,0.742657,0.428127,0
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,玩,0.633,中山风景区这里有很多好玩的地方啦,0.9977,0.0022995,0.99489,2
性价比,玩,0.633,现在携程上直接可以买联票好几个景点一起玩,0.99801,0.00198971,0.995579,2
环境和景观,环境,0.621,环境清幽,0.981919,0.0180815,0.959819,2
文化和历史价值,历史,0.647,历史厚重,0.999541,0.000458981,0.99898,2
性价比,玩,0.633,一天的时间正好玩了明孝陵景区和美龄宫,0.994905,0.00509539,0.988677,2
性价比,套票,0.634,买了4个收费景点的套票,0.606144,0.393856,0.124764,2
性价比,套票,0.634,套票也没物尽其用,0.0570599,0.94294,0.8732,0
性价比,套票,0.634,买了4个收费景点的套票,0.606144,0.393856,0.124765,2
性价比,套票,0.634,套票也没物尽其用,0.0570599,0.94294,0.8732,0
文化和历史价值,休闲,0.558,休闲舒适,0.999884,0.000115842,0.999743,2
环境和景观,卫生,0.62,卫生整洁,0.978195,0.0218055,0.951543,2
性价比,游玩,0.614,还是很值得去游玩的,0.999136,0.000863718,0.998081,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,物价,0.669,物价,0.17358,0.82642,0.614268,0
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
性价比,价格,0.724,价格不贵,0.969469,0.0305312,0.932153,2
性价比,便宜,0.689,比较便宜,0.725394,0.274606,0.389765,2
性价比,玩,0.633,带小孩玩,0.988518,0.0114817,0.974485,2
环境和景观,卫生,0.62,卫生整洁,0.978195,0.0218054,0.951543,2
性价比,感受,0.66,整体感受一般,0.00825172,0.991748,0.981663,0
性价比,免费,0.624,美龄宫不参加毕业生凭身份证和录取通知书免费入园的活动,0.964027,0.035973,0.92006,2
性价比,玩,0.633,第二次来玩,0.99835,0.00165013,0.996333,2
性价比,玩,0.633,玩的不错开心啊,0.999864,0.00013606,0.999698,2
环境和景观,环境,0.621,环境不错,0.989503,0.0104973,0.976673,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
环境和景观,环境,0.621,环境好,0.995576,0.00442414,0.990169,2
性价比,含金量,0.645,"的
整个风景区的面积和内容含金量都非常好",0.999844,0.000155611,0.999654,2
性价比,售价,0.74,小卖部售价合理,0.979765,0.0202353,0.955033,2
性价比,价钱,0.733,价钱和分量口味竟然还不错,0.86151,0.13849,0.692245,2
性价比,价钱,0.733,价钱都很合理,0.9995,0.00050027,0.998888,2
性价比,价钱,0.733,价钱和分量口味竟然还不错,0.861511,0.138489,0.692246,2
性价比,价钱,0.733,价钱都很合理,0.9995,0.00050027,0.998888,2
设施和服务,平台,0.625,平台特价不限次才30,0.779797,0.220203,0.510661,2
性价比,特价,0.666,平台特价不限次才30,0.779797,0.220203,0.510661,2
性价比,价值,0.748,老实说这些路没啥散步价值,0.0109204,0.98908,0.975732,0
性价比,套票,0.634,"没买车票的情况不敢想
买的套票",0.0893476,0.910652,0.80145,0
性价比,免费,0.624,免费,0.990912,0.00908826,0.979804,2
环境和景观,人文,0.611,自然与人文完美结合,0.999074,0.000925602,0.997943,2
性价比,第三位,0.628,明孝陵是明朝第三位皇帝朱棣和皇后马氏的合葬陵墓,0.999597,0.000402817,0.999105,2
性价比,成祖,0.601,明孝陵的建造始于成祖即位后的洪武十八年,0.99905,0.000949911,0.997889,2
文化和历史价值,历史,0.647,整体比较具有历史意义,0.995644,0.00435605,0.99032,2
性价比,趣味性,0.726,但是趣味性很差,0.00675489,0.993245,0.984989,0
性价比,套票,0.634,在携程预定了钟山风景区的套票,0.991489,0.0085109,0.981087,2
性价比,玩,0.633,一天估计也就只能玩两个景点,0.026074,0.973926,0.942058,0
性价比,玩,0.633,节日游玩,0.996688,0.00331161,0.992641,2
性价比,游玩,0.614,节日游玩,0.996688,0.00331161,0.992641,2
性价比,综合性,0.645,纪念场所等于一体的综合性文化纪念地,0.995269,0.00473078,0.989487,2
文化和历史价值,历史,0.647,它成为了20世纪中国历史上最为著名的政治场所之一,0.998704,0.00129596,0.99712,2
性价比,玩,0.633,能玩一天,0.977748,0.0222523,0.95055,2
性价比,玩,0.633,灵谷寺游玩后出门右手是202公交车,0.979675,0.0203248,0.954834,2
性价比,游玩,0.614,灵谷寺游玩后出门右手是202公交车,0.979675,0.0203247,0.954834,2
性价比,游玩,0.614,整体游玩不错,0.996616,0.00338428,0.99248,2
性价比,玩完,0.591,都玩完的话有些累,0.76347,0.23653,0.474378,2
文化和历史价值,历史,0.647,明太祖朱元璋的历史功绩,0.995773,0.00422679,0.990607,2
性价比,半价,0.638,周五半价优惠欧,0.984466,0.0155342,0.965479,2
性价比,优惠,0.682,周五半价优惠欧,0.984466,0.0155342,0.965479,2
文化和历史价值,历史,0.647,穿行在历史的风景中,0.996647,0.00335254,0.99255,2
性价比,玩,0.633,玩的有时多,0.971002,0.0289975,0.935561,2
环境和景观,环境优美,0.622,明孝陵的环境优美,0.999875,0.00012512,0.999722,2
性价比,成,0.618,没去成,0.0993027,0.900697,0.779327,0
性价比,游玩,0.614,很不错的游玩,0.99982,0.000180442,0.999599,2
设施和服务,服务,0.622,服务好卫生好,0.995249,0.00475116,0.989442,2
环境和景观,卫生,0.62,服务好卫生好,0.995249,0.00475116,0.989442,2
性价比,玩,0.633,可以在2天内玩四个景点,0.9937,0.00629956,0.986001,2
性价比,玩,0.633,和小伙伴们玩的很开心,0.999882,0.000118494,0.999737,2
性价比,玩完,0.591,灵谷寺刚好一天时间玩完,0.990355,0.00964449,0.978568,2
性价比,感受,0.66,主要是老一辈人感受孙中山时期的历史文化～一次不错的体验,0.999367,0.000633304,0.998593,2
文化和历史价值,历史,0.647,主要是老一辈人感受孙中山时期的历史文化～一次不错的体验,0.999367,0.000633304,0.998593,2
性价比,价格,0.724,价格还划算,0.986479,0.0135207,0.969954,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,性价比,1.0,性价比高,0.999885,0.000115398,0.999744,2
性价比,接驳,0.622,坐接驳车去中山陵,0.965014,0.0349859,0.922254,2
性价比,接驳,0.622,在中山陵再坐接驳车去明孝陵,0.995646,0.00435369,0.990325,2
