字典属性,商品属性,相似性,商品属性所在短句,短句积极性,短句消极性,置信度,情感类别
文化和历史价值,历史,0.647,感受历史,0.999521,0.000478997,0.998936,2
文化和历史价值,历史,0.647,南京博物院的历史馆在各省级博物馆中并不算特别出众,0.884859,0.115141,0.74413,2
性价比,玩,0.633,很合适带孩子去玩,0.999888,0.000112381,0.99975,2
文化和历史价值,历史,0.647,南京博物院里的展厅分历史厅,0.987626,0.0123745,0.972501,2
设施和服务,商品,0.89,出售各种商品,0.825082,0.174918,0.611292,2
性价比,感受,0.66,带给人很舒服和满足的感受,0.99983,0.000170235,0.999622,2
文化和历史价值,历史,0.647,历史馆的入口旁可存违规品,0.419936,0.580064,0.0668094,0
性价比,旁可存,0.63,历史馆的入口旁可存违规品,0.419936,0.580064,0.0668094,0
文化和历史价值,历史,0.647,从历史线和地域连贯性上来看是非常完整的,0.999703,0.000296539,0.999341,2
性价比,连贯性,0.697,从历史线和地域连贯性上来看是非常完整的,0.999703,0.000296538,0.999341,2
性价比,连贯性,0.697,国博的展览没有地域的连贯性,0.580542,0.419458,0.0678717,2
性价比,连贯性,0.697,陕博的展览没有时间上的连贯性,0.627165,0.372835,0.171478,2
性价比,连贯性,0.697,从历史线和地域连贯性上来看是非常完整的,0.999703,0.000296538,0.999341,2
性价比,连贯性,0.697,国博的展览没有地域的连贯性,0.580542,0.419458,0.0678717,2
性价比,连贯性,0.697,陕博的展览没有时间上的连贯性,0.627165,0.372835,0.171478,2
性价比,连贯性,0.697,从历史线和地域连贯性上来看是非常完整的,0.999703,0.000296538,0.999341,2
性价比,连贯性,0.697,国博的展览没有地域的连贯性,0.580542,0.419458,0.0678717,2
性价比,连贯性,0.697,陕博的展览没有时间上的连贯性,0.627165,0.372835,0.171478,2
性价比,质量,0.623,展品的质量嘛,0.913105,0.0868953,0.806899,2
文化和历史价值,历史,0.647,很有历史气息,0.999878,0.000121643,0.99973,2
性价比,玩,0.633,特别适合带小孩子玩,0.999894,0.000106482,0.999763,2
性价比,玩,0.633,棒推荐去玩,0.999859,0.00014118,0.999686,2
性价比,玩,0.633,特别适合带小孩子玩,0.999894,0.000106482,0.999763,2
性价比,玩,0.633,棒推荐去玩,0.999859,0.00014118,0.999686,2
性价比,科技馆,0.853,跟上海的科技馆类似,0.867448,0.132552,0.70544,2
性价比,性价比,1.0,纪念品也比我去过的其他省的博物馆的性价比合适,0.996745,0.00325547,0.992766,2
文化和历史价值,历史,0.647,每层相互之间展览了不同历史时期的遗址,0.991898,0.00810189,0.981996,2
性价比,饮用水,0.618,馆里有可饮用水免费供应,0.934927,0.0650733,0.855393,2
性价比,免费,0.624,馆里有可饮用水免费供应,0.934927,0.0650732,0.855393,2
性价比,免费,0.624,入院免费,0.966869,0.0331305,0.926376,2
性价比,免费,0.624,馆里有可饮用水免费供应,0.934927,0.0650733,0.855393,2
性价比,免费,0.624,入院免费,0.966869,0.0331305,0.926377,2
性价比,用于,0.627,不仅用于参观,0.209535,0.790465,0.534366,0
文化和历史价值,历史,0.647,也有历史发掘和研究的意义,0.998517,0.00148333,0.996704,2
文化和历史价值,历史,0.647,见证了历史,0.998189,0.00181094,0.995976,2
性价比,免费,0.624,门票可凭身份证免费领取,0.994975,0.00502535,0.988832,2
性价比,像是,0.611,像是场景会说话的感觉,0.944104,0.0558957,0.875787,2
文化和历史价值,公园,0.555,明故宫遗址公园,0.976977,0.0230229,0.948838,2
设施和服务,旗袍,0.63,卖些旗袍,0.29409,0.70591,0.346466,0
环境和景观,文化底蕴,0.619,文化底蕴丰厚,0.999221,0.000778658,0.99827,2
设施和服务,服务态度,0.621,服务态度非常亲切,0.998504,0.00149634,0.996675,2
性价比,服务态度,0.573,服务态度非常亲切,0.998504,0.00149634,0.996675,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,免费,0.624,不过主要是免费,0.922087,0.0779125,0.826861,2
文化和历史价值,历史,0.647,了解了远近历史,0.988718,0.0112817,0.97493,2
文化和历史价值,历史,0.647,看来还是有很多人对于历史有兴趣,0.888951,0.111049,0.753224,2
文化和历史价值,历史,0.647,了解了远近历史,0.988718,0.0112817,0.97493,2
文化和历史价值,历史,0.647,看来还是有很多人对于历史有兴趣,0.888951,0.111049,0.753224,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,免费,0.624,不过主要是免费,0.922088,0.0779124,0.826861,2
文化和历史价值,历史,0.647,南京博物院由于历史的原因,0.974711,0.025289,0.943802,2
性价比,免费,0.624,门口有凭身份证免费领取门票,0.987241,0.0127594,0.971646,2
文化和历史价值,历史,0.647,是了解人类特别是蓝田人历史的最佳去处,0.999539,0.000461119,0.998975,2
文化和历史价值,历史,0.647,也是了解十三朝古都历史文物的好去处,0.999789,0.000210839,0.999532,2
性价比,感受到,0.6,感受到了南京六朝古都的风华与江苏省历史,0.999891,0.000108938,0.999758,2
文化和历史价值,历史,0.647,感受到了南京六朝古都的风华与江苏省历史,0.999891,0.000108938,0.999758,2
文化和历史价值,历史,0.647,有历史馆,0.987603,0.0123973,0.97245,2
文化和历史价值,历史,0.647,历史跨度非常大,0.999419,0.00058113,0.998709,2
性价比,跨度,0.669,历史跨度非常大,0.999419,0.00058113,0.998709,2
性价比,免费,0.624,免费开放,0.99865,0.00134959,0.997001,2
性价比,免费,0.624,免费不过要凭身份证领票,0.988536,0.0114638,0.974525,2
性价比,采用,0.662,博物院采用预约方式,0.98001,0.0199896,0.955579,2
文化和历史价值,历史,0.647,能够了解到不少历史知识,0.998387,0.00161271,0.996416,2
文化和历史价值,历史,0.647,南京博物院里面文物的历史年代跨度还是很大,0.993338,0.00666155,0.985197,2
性价比,跨度,0.669,南京博物院里面文物的历史年代跨度还是很大,0.993338,0.00666155,0.985197,2
设施和服务,服务中心,0.632,不一定要在大门服务中心领票,0.726447,0.273553,0.392104,2
设施和服务,自助,0.635,二代身份证可以在几个馆的入口自助领票,0.972364,0.0276365,0.938586,2
文化和历史价值,历史,0.647,里面有历史馆,0.975642,0.0243579,0.945871,2
文化和历史价值,历史,0.647,"其中,历史馆收录的是从春秋到清代的艺术品",0.995304,0.00469628,0.989564,2
文化和历史价值,历史,0.647,里面有历史馆,0.975642,0.0243579,0.945871,2
文化和历史价值,历史,0.647,"其中,历史馆收录的是从春秋到清代的艺术品",0.995304,0.00469628,0.989564,2
性价比,民用,0.652,那通过南博你可以了解我们的先民用他们的智慧所创造的辉煌历史,0.999285,0.000715076,0.998411,2
文化和历史价值,历史,0.647,那通过南博你可以了解我们的先民用他们的智慧所创造的辉煌历史,0.999285,0.000715075,0.998411,2
设施和服务,服务态度,0.621,里面的工作人员服务态度很好,0.987478,0.0125222,0.972173,2
性价比,服务态度,0.573,里面的工作人员服务态度很好,0.987478,0.0125222,0.972173,2
文化和历史价值,历史,0.647,一座历史艺术类综合博物馆,0.977278,0.0227225,0.949506,2
文化和历史价值,历史,0.647,南京非常有历史的城市,0.999754,0.000246451,0.999452,2
性价比,免费,0.624,去得早还可以免费租借感应讲解器,0.99857,0.00143013,0.996822,2
文化和历史价值,历史,0.647,了解历史,0.999304,0.000695607,0.998454,2
文化和历史价值,历史,0.647,毕竟是中华五千年的历史,0.992287,0.00771346,0.982859,2
文化和历史价值,历史,0.647,还有什么比特意来南京看博物院结果碰上历史馆闭馆整修更悲伤的事呢,0.817904,0.182096,0.595343,2
性价比,宝贵,0.63,很多宝贵的文物,0.995486,0.00451409,0.989969,2
性价比,免费,0.624,官微免费预约,0.993248,0.00675227,0.984995,2
文化和历史价值,历史,0.647,先进历史馆,0.985417,0.0145834,0.967592,2
文化和历史价值,影视,0.561,有点像影视棚,0.440123,0.559877,0.0219489,0
环境和景观,环境,0.621,这里环境很现代化,0.991059,0.00894133,0.98013,2
性价比,综合性,0.645,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
性价比,综合性,0.645,全国综合性历史艺术博物馆,0.992916,0.00708403,0.984258,2
文化和历史价值,历史,0.647,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
文化和历史价值,历史,0.647,全国综合性历史艺术博物馆,0.992916,0.00708403,0.984258,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆常设“江苏古代文明”展览,0.995051,0.00494898,0.989002,2
性价比,综合性,0.645,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
性价比,综合性,0.645,全国综合性历史艺术博物馆,0.992916,0.00708403,0.984258,2
文化和历史价值,历史,0.647,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
文化和历史价值,历史,0.647,全国综合性历史艺术博物馆,0.992916,0.00708403,0.984258,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆常设“江苏古代文明”展览,0.995051,0.00494898,0.989002,2
文化和历史价值,历史,0.647,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
文化和历史价值,历史,0.647,全国综合性历史艺术博物馆,0.992916,0.00708403,0.984258,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆常设“江苏古代文明”展览,0.995051,0.00494898,0.989002,2
文化和历史价值,历史,0.647,是一座大型综合性的省级历史与艺术类博物馆,0.978654,0.0213457,0.952565,2
文化和历史价值,历史,0.647,全国综合性历史艺术博物馆,0.992916,0.00708402,0.984258,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
文化和历史价值,历史,0.647,历史馆常设“江苏古代文明”展览,0.995051,0.00494898,0.989002,2
性价比,用于,0.627,用于举办临时展览与特别展,0.987075,0.0129252,0.971277,2
设施和服务,在线,0.627,网络虚拟馆不仅在线复原了实体展馆,0.979362,0.0206383,0.954137,2
设施和服务,平台,0.625,而且则以网络为平台,0.695642,0.304358,0.323648,2
性价比,免费,0.624,门票免费,0.984417,0.0155831,0.965371,2
文化和历史价值,历史,0.647,里面六个馆只看了一个历史馆就到闭馆时间了,0.8896,0.1104,0.754666,2
文化和历史价值,历史,0.647,历史馆和民国馆最好,0.997565,0.00243489,0.994589,2
文化和历史价值,历史,0.647,了解很多历史知识,0.999373,0.000626779,0.998607,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880767,0.980427,2
文化和历史价值,历史,0.647,我最喜欢的是历史馆,0.999556,0.000444038,0.999013,2
文化和历史价值,历史,0.647,"
历史馆从远古化石",0.957965,0.0420349,0.906589,2
文化和历史价值,历史,0.647,对历史进程可见一斑,0.790051,0.209949,0.533446,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880766,0.980427,2
文化和历史价值,历史,0.647,我最喜欢的是历史馆,0.999556,0.000444038,0.999013,2
文化和历史价值,历史,0.647,"
历史馆从远古化石",0.957965,0.042035,0.906589,2
文化和历史价值,历史,0.647,对历史进程可见一斑,0.790051,0.209949,0.533446,2
文化和历史价值,历史,0.647,包括历史馆,0.991192,0.00880766,0.980427,2
文化和历史价值,历史,0.647,我最喜欢的是历史馆,0.999556,0.000444038,0.999013,2
文化和历史价值,历史,0.647,"
历史馆从远古化石",0.957965,0.0420349,0.906589,2
文化和历史价值,历史,0.647,对历史进程可见一斑,0.790051,0.209949,0.533446,2
性价比,综合性,0.645,现为大型综合性的国家级博物馆,0.956857,0.0431432,0.904126,2
文化和历史价值,历史,0.647,真的真的太适合历史迷和博物迷了,0.997598,0.00240178,0.994663,2
文化和历史价值,历史,0.647,"给来游览的朋友们提个醒
今年二月开始历史馆闭馆维修升级",0.815732,0.184268,0.590516,2
设施和服务,维修,0.642,"给来游览的朋友们提个醒
今年二月开始历史馆闭馆维修升级",0.815732,0.184268,0.590516,2
性价比,免费,0.624,免费进入,0.988571,0.0114295,0.974601,2
文化和历史价值,历史,0.647,还有着历史的沉淀和技术的先进,0.999721,0.000279504,0.999379,2
性价比,技术,0.874,还有着历史的沉淀和技术的先进,0.999721,0.000279504,0.999379,2
文化和历史价值,历史,0.647,不但可以了解历史知识,0.995628,0.00437204,0.990284,2
文化和历史价值,历史,0.647,看看古都南京的历史变迁,0.992291,0.00770911,0.982869,2
性价比,玩,0.633,不然会多玩一会儿,0.978113,0.0218867,0.951363,2
性价比,免费,0.624,门票免费,0.984417,0.0155832,0.965371,2
文化和历史价值,历史,0.647,历史馆带你领略从远古时代到明清时期的江苏历史,0.998215,0.00178468,0.996034,2
文化和历史价值,历史,0.647,历史馆带你领略从远古时代到明清时期的江苏历史,0.998215,0.00178468,0.996034,2
性价比,感受,0.66,去民国街感受民国时期的建筑风格,0.989386,0.0106144,0.976412,2
性价比,感受,0.66,数字馆非遗馆以及特展馆也会有其他不同的感受,0.989676,0.010324,0.977058,2
性价比,感受,0.66,去民国街感受民国时期的建筑风格,0.989386,0.0106144,0.976412,2
性价比,感受,0.66,数字馆非遗馆以及特展馆也会有其他不同的感受,0.989676,0.010324,0.977058,2
性价比,速度,0.705,可是四点半就不能存包就速度出来了,0.190228,0.809772,0.577271,0
性价比,免费,0.624,门票还免费,0.979147,0.0208527,0.953661,2
文化和历史价值,历史,0.647,南京是很有历史的地方,0.998911,0.00108895,0.99758,2
文化和历史价值,历史,0.647,博物院内有关于吴越的光辉历史,0.996907,0.00309285,0.993127,2
文化和历史价值,历史,0.647,南京是很有历史的地方,0.998911,0.00108895,0.99758,2
文化和历史价值,历史,0.647,博物院内有关于吴越的光辉历史,0.996907,0.00309285,0.993127,2
性价比,感受,0.66,这个地方感受不错,0.996687,0.00331305,0.992638,2
文化和历史价值,历史,0.647,由历史馆,0.988975,0.0110247,0.975501,2
性价比,形式,0.664,博物馆实行的免票形式,0.943857,0.0561431,0.875238,2
性价比,免费,0.624,记得带证件免费领票,0.987265,0.0127354,0.971699,2
设施和服务,设施,0.621,里面有餐饮设施,0.945823,0.0541768,0.879607,2
性价比,接轨,0.638,这点和国际接轨了,0.405512,0.594488,0.098862,0
设施和服务,旗袍,0.63,只差穿件旗袍在这个馆里穿梭了,0.812997,0.187003,0.584438,2
设施和服务,服务,0.622,服务非常的不错,0.997797,0.00220346,0.995103,2
设施和服务,服务,0.622,专业服务,0.978717,0.0212831,0.952704,2
文化和历史价值,历史,0.647,最喜爱的是江苏历史馆,0.998367,0.00163318,0.996371,2
文化和历史价值,历史,0.647,让小盆友直观了解历史的,0.990658,0.00934171,0.979241,2
性价比,成长,0.647,有机会待小盆友再成长点再来看看,0.999766,0.000233566,0.999481,2
性价比,免费,0.624,凭身份证在游客中心免费取票参观,0.988179,0.0118213,0.97373,2
性价比,用个,0.641,用个统一的好评模板节省时间,0.983719,0.0162807,0.963821,2
性价比,免费,0.624,免费的,0.993789,0.00621089,0.986198,2
性价比,免费,0.624,南京博物院免费参观,0.994092,0.00590835,0.98687,2
性价比,或用,0.63,可提前在官网预定或用身份证取票,0.993822,0.0061776,0.986272,2
文化和历史价值,历史,0.647,即历史馆,0.990883,0.00911738,0.979739,2
