用户名,时间,内容,星级,点赞,,,
小食的夏天,2021-12-1317:35," 在明孝陵3号门口，外面就能看到美丽的水杉，大概是两周前去拍的，太美了，果然是网红打卡地！去的那天天气非常好，天很蓝，水很清澈，往前走一点，坐在湖水对面野餐，还看到小鹿跑来跑去，特别有意思，以后每年这个时候都想来！   		   ",5,1, , , 
zcrzy001,2021-12-1317:09," 十二月初的明孝陵简直太美了全程一直在wowwowwow拍照的人很多很多这里也很容易出片 3号楼就是著名的红水杉肉眼比照片还好看 一路走进去景区很大很大很大根本逛不完空气好植被多真是羡慕美玲了能够在这里生活   		   ",5,1, , , 
CAROL咩咩,2021-12-1316:53," 要说秋冬季节在南京看什么，那真的要给你推荐明孝陵了，水杉、鹿苑、燕雀湖、神道还有一些可爱的野生动物（黑天鹅、小松鼠、鸟类） 	 ??推荐一：水杉 在南京的朋友们此时的朋友圈都被明孝陵的水杉刷屏了吧，明孝陵3号门前的水杉面积大，此时色彩特别丰富，而且站在景区外可以更好的观景。 ??最佳观赏地：三号门右侧，免费 	 ??推荐二：长生鹿苑 冬日的小鹿更加亲人，会主动向游客要食物，草坪外会不定时的有几只鹿外放和游客互动。 ??拍照建议：想要拍照的建议把草放高一点，多准备一些，游客比较多，找到适合的背景。 ??需另外购买草料才可互动，30元/份供三人进 	 ??推荐三：神道 这个必须推，主要路段是“石象路”与“翁仲路”，长约600米。主要漂亮的景色在“石象路”，两旁的树木纵深交错，不同的树木显现出不同的色彩，在石像两旁形成了一道彩色的隧道。 ??最佳观赏点：1??石象、骆驼石像，可以看到两旁树木色彩。2??石象神道外地小路铺满了落叶也非常好看。 	 ??其他还有燕雀湖旁的水杉林，树林里可以看到小松鼠，湖里有黑天鹅、石象路旁的梧桐等等。很多都很好看，期待你们去发现。  ??地址：钟山风景区明孝陵景区 	 ??费用：明孝陵门票70元，旅游年卡免费。 长生鹿苑另外收费30元草料。 	 ??交通：地铁二号线苜蓿园3号出口步行至   		   ",5,16, , , 
薇晴雪,2021-12-1315:48," 传说中的南京最美600米，正好银杏最美的季节，一定要去看看，为了省门票，早上五点多爬起来。进去的时候人还不少，很多附近锻炼的爷爷奶奶。600米基本上每个口都占满了摄影爱好者，应该是很早就过来等了，听说10点左右最好看。不过我觉得最美的地方还是水杉树。去洗手间的时候路过梅花山，还偶遇到好几只鹿，开心！   		   ",4,1, , , 
乐乐熊0224,2021-12-1315:25," 和同事一起去的，明孝陵3号口，没记错的应该是这个口，外面围了好多人拍照打卡，确实很漂亮呢，像打翻了调色盘，因为想去打卡石象路就买了门票，p9p10是需要进去才能看到的落羽杉，也是很好看呢。石象路有点小失望了，??都没有了被打扫干净了，人也挺多的，应该一大早就来，估计会很好看呢   		   ",5,2, , , 
叫我小诺就好,2021-12-1313:48," 十一月中旬和男朋友一起去的 那会儿枫叶??都还没怎么红但是天气特别好 来游玩的人超级多 门票好像是70一张里面和小鹿近距离接触是要另外收费的逛完整个一圈大概需要三四个小时 总之还是值得来的明年再来一次吼吼吼吼吼   		   ",4,1, , , 
明月与清风,2021-12-1310:03," 因为考试原因跑到南京，顺便逛逛，手机上团的票超级优惠在路口的时候就听说去明孝陵的路很远，走的话要两个小时，最后坐了车去的，环境是真的好，空气也好清新，边上全是树??，每隔一段还有动物或人的石像，好像是因为周一的不开的缘故，最后也没看成……   		   ",4,1, , , 
Queenie_4152,2021-12-1221:47,作为南京人还是第一次买票带家人入院玩小朋友很开心喂了梅花鹿,5,0, , , 
匿名用户,2021-12-1221:12," 南京城真的太美了！处处是美景，路路有美食。这个季节的水杉树美的不要不要的。一直想去看看，周末人比较多哦！最好坐公共交通，地铁去很方便。苜蓿园地铁站出来走一会就到啦！这里是景区入口右边，简陋手机拍的，没有任何修饰。还是不错的，还可以去附近的中山陵逛逛!美景太多，一天怎么都不够哦   		   ",5,0, , , 
MCJOJO,2021-12-1220:57," 在秋天，一定要来一次南京的明孝陵。燕雀湖的水杉，百米石象路，如画的美龄宫，鸽子飞扬的音乐台，还有沉寂着几百年历史的一条条路、一座座雕像、一颗颗树木，感受着被岁月风残的每一丝历史与文化的痕迹，在这样一个深秋。   		   ",5,2, , , 
魑魅魍魉,2021-12-1219:30," 去南京旅游， 明孝陵还是很值得一去的， 整个园林设计都是有讲究的， 路过几个导游团， 七零八落的听了一些故事， 感觉南京这种有历史有故事的城市， 确实是需要有明白人给讲解讲解的， 夏天的南京也确实湿热， 陵园比较大， 该坐车的地方还是得坐车， 不然靠走是不现实的， 还有梅花鹿是真可爱， 买点儿草进去喂实属不亏   		   ",5,0, , , 
边吃肉边减肥的胖纸,2021-12-1219:28," 深秋的明孝陵真的太美啦 被朋友圈各种刷爆的落羽杉林，像打翻了颜料盘的油画，五彩缤纷的秋景美轮美奂，不去拍照真是太可惜了 路线：地铁2号线苜蓿园站1号口，出来往前跟着人群往前走就是明孝陵3号口了 不需要门票就可以欣赏这片绝美的风景啦   		   ",5,1, , , 
匿名用户,2021-12-1215:59," 周末跟朋友出来秋游，看看金黄的银杏叶，红色的水杉和枫叶，风景宜人，五颜六色，适合跟朋友出来散心的好地方。石象路，紫霞湖也都打卡了，还去看了小鹿，特别开心。明孝陵里面还是挺大的，可玩性很高，等春天来了再来梅花山赏梅。   		   ",5,0, , , 
点小评9500107065,2021-12-1213:35,去南京玩，应当去趟明孝陵。但公交车在哪一站下、下了车往哪里走、进了园先往太还是先往右，有点小小问题,4,0, , , 
慕容琪菲,2021-12-1210:49," 双休日天气晴朗到明孝陵来转一转，好久没来石象路了，今天来走一走！路面铺满了银杏树叶，走在上面软软的，道路两边的枫叶也红了，石像依然矗立在道路的两侧，有跪姿有站姿，好不威武！阳光普照的明孝陵真得别有一番景致！   		   ",5,28, , , 
Tenderness_汐,2021-12-1201:21," 出了中山陵，乘坐着观光车来到了明孝陵。进入明孝陵已经下午四点了，走走停停很多地方还没有去到就已经关门了，有点遗憾。 走到了石象路，听说是最美六百米，现在已经是最秃六百米了 长生鹿苑还没有走到天空就飘起了雨滴，便匆匆离去。 之前有幸见到了五彩斑斓的落羽杉，没想到现已是深邃的红，依旧是那么美，美得令人沉迷。   		   ",5,2, , , 
匿名用户,2021-12-1121:41," 在秋天来南京旅游。逛了明孝陵。不得不说公园的秋天的景色，真是太美了。逛完明孝陵，又去了附近的中山陵，为了欣赏风景，一路走了好久好久，实在是太累了。差不多走了两万步。最后回去的时候，是坐车回去的，推荐大家秋天来玩   		   ",5,0, , , 
是小coco呀,2021-12-1121:34," 11月中上旬去的，刚好是明孝陵的最佳观景期，神道的枫叶真的美呆啦！好多好多人都在拍照??，陵里的银杏叶也好美，金灿灿的一大片，一阵风吹过来就是一阵金色的银杏雨，鹿苑??的鹿鹿们感觉都吃的好饱不愿意吃了   		   ",5,1, , , 
evil882049,"2021-12-11
??更新于2021-12-1200:47"," 地点：南京明孝陵燕雀湖，开车停在苜蓿园地铁站旁边的停车场，昨天地铁最方便，出来走5分钟就到了。 风景：看了朋友圈那么多图，亲眼看到依然yyds，工作日来人少一些，但是一到9点各种大妈团队就出现了。。建议公园年卡进去杉树林走一走，躲避门口的人从众。   		   ",5,1, , , 
螺蛳粉猪猪,2021-12-1118:07,来晚了，枫叶不及前些时间多，原图直出,4,0, , , 
sayajie,2021-12-1115:31,值得用一天时间逛逛走走的好地方，随手一拍都是美景，里面很大，可以了解到很多历史文化，值得一游！,5,0, , , 
点小评3193681267,2021-12-1113:31,风景太好了，空气新鲜，大气庄严。石像路太美。,5,0, , , 
是七宝阿,2021-12-1112:12," 也算打卡了这一片。 明孝陵去过几次，这里是第一次来。 水杉三号门进，靠着长生鹿苑。 我一直是觉得门票有点贵。。跟其他地方比起来，70块。。。 景色还是不错，这个天就看这个。其他的花都没有，光秃秃的一片。 想进长生鹿苑还要再单独买草，相当于再买门票。 总之。。。还是年卡划算吧   		   ",4,0, , , 
点小评9370490936,2021-12-1108:56,了解历史文化底蕴，先去明孝陵，钟山陵，第二天看看梧桐大道，美龄宫，音乐台，灵谷寺。,5,0, , , 
浅止,2021-12-1022:21," 明孝陵的水杉林，原来路过也就在外面看上几眼，觉得是不错，可也没有太在意，没想到今年变成了网红，一时间人山人海。很多人都觉得外面看漂亮，可以看到一大片水杉映着湖水，再配上蓝蓝的天空。可我觉得里面才是最美，更能凸现出水的灵动和油画般黄色的水杉，连它的根枝也生动，漫步其中，宛如仙境。   		   ",5,1, , , 
多吃一点点,2021-12-1018:34," 今年的落水池杉刷爆了朋友圈，就在明孝陵3口，苜蓿园地铁口步行一会就到，建议提前打开二维码，排队处人太多网络不好，去的迟了点，没有看到五彩斑斓的那种，却是红透了的热烈，给人一种暖意，有很多美女在拍照，旁边就是鹿苑，门口的草皮都被薅秃了。   		   ",5,2, , , 
大豆一号,2021-12-1017:20,十年前去过，非常有厚重感，历史感。适合去沉淀去思考,5,1, , , 
果丁麻麻,2021-12-1017:03," 每年必定回来打卡的地方，梅花山真的是赏花季节的时候人山人海，人特别的多，人和花不相上下。 推荐大家春天2月3月的时候去观赏，那时候是最佳观赏时间最好不要节假日去，人会特别多，可以避开高峰出行。 交通方式：可以自驾也可以坐地铁到苜蓿园站下。   		   ",5,0, , , 
爽妞妞0755,2021-12-1016:41,"3号门门口停车15元一次。
看评论说这附近停车很贵，把车停在紫霞湖停车场，走了好远，唉",4,0, , , 
喜欢你是真的,2021-12-1016:31," 初冬的金陵城，静谧又绚丽，银杏树黄的很纯粹，池杉树红的很彻底，梧桐树都掉完了叶子却也英俊挺拔，带着点紫禁城的庄严，还有点奈良的乐趣。池杉林就在3号门入口处，往明孝陵神道走会遇到鹿苑，然后进入神道、文武方门、孝陵，游玩时间约3小时。   		   ",5,2, , , 
端木有琴,2021-12-1012:30," 明孝陵的杉树真是美爆了。地址——明孝陵4号口。我们顺着燕雀湖走，湖边的风景就挺美了，然后一直走，没想到走到明孝陵4号口的时候，发现了网红打卡地——铁杉树。 不用买门票进去，顺着门外的湖边路走，就能拍到。拍照的人挺多，但还是能找到空档拍出没人的感觉。大概3点多到的，阳光正好，显得很温暖，色泽鲜明，饱和度好。 整个能拍出来的湖不大，也就100多米。但人挺多，拍照要看运气和技术。   		   ",5,2, , , 
一杯卡布,2021-12-1008:01," 张张都是大片，原图 明孝陵的景色现在是越来越五星了，这水杉的景色一年四季都不一样，秋天是最美的 坐地铁到苜蓿园下，景区3号门，特别方便，在马路边就能看到全景，，只可远观，人不在其中。70元的门票进去看到的就是步步都是画，人也可以融入，美哉 看完水杉，往上走可以去梅花山，神道也挺好看的！每个地方每个时间都有不一样的惊喜！   		   ",5,2, , , 
枫之忍者_8171,2021-12-0921:19," 人生第二次来这里，虽然只是想赶在这秋末冬初的季节里看看网红景点如何，本没有那么强烈的期待。但是到了，就傻眼了，这完全是万幸啊！唯一后悔的就是没带相机，遗憾遗憾！喜欢上两脚踩在落叶上的声音，让我这个许久没有感受到秋末温度的人无限欣喜。   		   ",5,0, , , 
