用户名,时间,内容,星级,点赞,,,
肥妮儿,2019-02-1010:24," 肥妮儿inNanjing  提到南京，不熟悉的人也会知道夫子庙 就像上海城隍庙，成都锦鲤，青岛劈柴院  #求福袋#No.8  夫子庙除了是风景区以外 同时也以中国十大小吃街著名  作为吃货，一直把吃遍十大小吃街这件事放在心上 等到真的去了七七八八，发现都大同小异 就像全国的风景区卖的都是一样的纪念品 全国的小吃街卖的也都是一样的吃的  ??秦淮风光带  夫子庙秦淮风光带位于南京市秦淮区 包括夫子庙等众多全国重点文物保护单位 夫子庙秦淮风光带以夫子庙古建筑群为中心 十里秦淮为轴线，明城墙为纽带  秦淮河，中国南京的主要河流 其中流经南京城内的一段被称为“十里秦淮”  去的时候刚好赶上下雪? 飘雪的南京别有一番风味 看着秦淮河上徐徐驶过的游船 仿佛一下子穿越回金陵，那个江南小城 从白天逛到黑夜，在夜色的衬托下显得更加古香古色   		   ",4,58, , , 
郑郑家的宝,2019-02-1002:08," 身为一个南京人，从小就在秦淮长大，对夫子庙再熟悉不过了。本来打算带娃去水游城玩玩，结果车上很多人都是去看夫子庙花灯的，想着儿子应该也喜欢就奔过去了。看灯会的人真的很多，儿子最喜欢的就是看大画舫开来开去，还有扎的警察灯对我这个目前很崇拜警察的娃不要太有吸引力，看着都不肯走了。   		   ",5,1, , , 
夜_慕夏,2019-02-1000:02," 夫子庙 素以孔庙，文德桥的栏杆靠不住，天下文枢，十里秦淮河等而闻名 吸引来的很多游客，大多因为这里源远流长的故事而对他有所憧憬。 王导谢安的故居也落座于此，古诗里的很多诗句也是因为这里的故事而变得美丽而生动。   		   ",5,14, , , 
大渔海棠,2019-02-0921:14," 大学时看了秦淮八艳中柳如是的传记，再后来读了桃花扇。 突然对金陵产生莫大兴趣，明朝迁都北京后，南京的政治地位有所下降，但一个时代即便战乱，却留下那么多文人墨客奇女子的故事，为后人津津乐道。 晚上看夫子庙灯会，美景之中容易忘却烦恼，穿越感+10086。 缺点:人多，暴多。   		   ",4,11, , , 
菲菲,2019-02-0916:44,夫子庙秦准风光带还是值得一看的，特别要坐画舫游一下秦准河，那才有意境。,4,0, , , 
Crystal_GYZ0108,2019-02-0818:24," 秦淮河仿佛已经融入了生命，每一次的相遇，或惊艳，或喜悦，或是带着淡淡的愁，或是沁入脉脉温情。每座桥，每盏灯，一丝风，一滴雨，都化为点点柔情，寸寸相思。河坊街的小巷，西塘的幻影，平江路的古道，秦淮河的细雨……   		   ",5,0, , , 
今夜有雨,2019-02-0808:20,大年初二到的，人山人海，相当壮观，去了瞻园，一般，好多都在装修，夫子庙的小吃很多，不过也贵。,3,0, , , 
榴莲饼好吃不,2019-02-0806:10,南京必打卡景区，没有之一，必来景点，白天和晚上的风景不一样，节日主题也不一样，边逛边吃，人山人海。,5,45, , , 
JS321321,2019-02-0800:20,超级漂亮，就是春节假期人很多！城墙上有表演,5,1, , , 
冰淇淋,2019-02-0721:14," 秦淮河风光带是夫子庙景区一个著名的景点，古代游客坐船夜游秦淮，赏风景，饮美酒，赋诗词，真是别有韵味。 现代游客来秦淮河也多半是感受古人的心境。 南京作为旅游景点，这些年投入了很多资金治理景区环境，秦淮河的水质好多了，坐游船看秦淮河灯光带会是不错的选择。   		   ",5,2, , , 
a悠悠然的午后,2019-02-0720:05," 秦淮河是南京古老文明的摇篮，南京的母亲河，历史上极富盛名。这里素为“六朝烟月之区，金粉荟萃之所”，更兼十代繁华之地，“衣冠文物，盛于江南；文采风流，甲于海内”，被称为“中国第一历史文化名河 夜晚的夫子庙秦淮风光美不胜收，也人头攒动挤得水泄不通，要登上游船一览大好风光也并非易事，晚上吃饱喝足来了肯定没有位置了，我们第一次来就上当了，第二天早早过来排队才得以登船尽兴大饱眼福。   		   ",5,199, , , 
美食家,2019-02-0713:23," 2018年的七月份，正值炎炎夏日，在一个周末晚上吃罢晚饭，一时兴起，于是和小伙伴一起来了秦淮河风光带。该地方是开放式的，除了夫子庙里面要收门票，其他地方都可以随意的出入。景区有一片复古的江南苏式建筑，聚集了南京地区的各种特色小吃。秦淮河畔有灯火人家，河中有游客乘坐的观光船，街上可以看到铃铛铃铃响的黄包车，诱人的古色古香气息扑面而来…   		   ",5,98, , , 
小熊猫,2019-02-0708:16," 好浓郁的过年气氛，看花灯那是人山人海，人从众啊！ 走路都不需要自己走，顺着后面方向的人推着移动就可以了！ 花灯真的很好看，特别是像我们这样的城里人，看花灯的机会那是少之又少，今天能一次性的看那么多，那么漂亮，也是非常难得的呢   		   ",5,0, , , 
lovingvae,2019-02-0621:52," 我的妈呀……今天过去夫子庙就是人看人啊  挤的我晕头转向，摸不着东南西北了……  今天来的，真的不是时候......  年初二有花灯，，，不知道别人是不是奔着花灯来的，反正人山人海的！！！  几年前来过一次，中间好几年没来过，只能讲变化太大了……   		   ",4,0, , , 
艾米伊然,"2019-02-06
??更新于2019-02-0717:58",夫子庙景区灯会人好多，夫子庙景区，站在那，人推着你向前走。,5,98, , , 
暮雨朵朵妈,"2019-02-06
??更新于2019-02-2113:34"," 南京夫子庙秦淮河是旅游必去之所，所以不论是不是节假日基本都是人人人的状态。建议傍晚时分到达，既可以观看到白天的风貌，边走边逛边吃天色逐渐暗下来又可以欣赏到这里美丽的夜景。一路走来的景点有夫子庙、贡院等等，也可以买船票夜游秦淮河。   		   ",4,5, , , 
小Pa_6282,2019-02-0522:33," 南京很有过年气氛一个地方，灯光效果特别好，慢悠悠的游船很容易感受江南水乡的味道，船开的比较慢，可以慢慢看着沿岸的建筑，很有江南特色的建筑，精致，细致。 已经很成熟的旅游产品收费不便宜，船上导游比较流程化。   		   ",4,33, , , 
文文爸,2019-02-0522:08," 最近一年去了三次坐游船。灯会期间价格翻了一倍，80元一个人，没有特殊优惠。 怎么说呢，秦淮灯会确实办的很好，一年比一年好，这么多年也见证了。无论是规模上还是花灯造型观赏性上，都有惊艳之处。唯独一点点美中不足的是售票员没有服务意识，很多次感受都是这样。   		   ",4,0, , , 
黑暗挡不住,2019-02-0520:47,大年初一下午去的，人非常多，进特定区域内看灯是要买票的，我没进去，就外面逛了逛，人实在太多，千万别开车去。贡院这种都要买票的。有很多卖花灯的小摊，很好看，还有各种小吃摊。其实我宁可平时人少时慢慢逛。,4,0, , , 
北走,2019-02-0520:03," 在南京上班好几年了，夫子庙也没少去，今年三十晚上没事和几个同事一起去的，正好看到灯会，可惜去的太晚了保安说关门了，我们从外面看了一下感觉还是挺好看的，几个同事又走了一会到了这个灯光特亮的地方还有好几种颜色，瞬间有了酒吧的感觉，虽然很晚但是人还是特别的多   		   ",5,15, , , 
胖柚,2019-02-0416:20," 离开南京的最后一天，游览了夫子庙景区的秦淮河。这里正在准备过年，不过当天依然热闹。到了南京必然要游览夫子庙，游夫子庙必不可少内秦淮河。我们下午游览了，晚饭后又观看了夜景，游客比白天多。想乘船游览，但怕时间不允许，从这里结束南京之行感觉不错。   		   ",4,0, , , 
小小紫藤花,"2019-02-04
??更新于2019-02-0909:16",夫子庙！南京的一大必去景点！晚上去走走转转！看看灯！还是很漂亮的！,5,0, , , 
无肉不欢嗜辣如命,2019-02-0409:02,夜泊秦淮近酒家，隔江已无后庭花~,4,88, , , 
童心未泯_8505,2019-02-0317:48," 带着亲戚游南京，必须来夫子庙啊，虽然作为南京人来了太多次咯，但每次来都会有不一样的地方。就比如这次牌坊在维修，可能是因为过年的花灯会吧。 夫子庙不管什么时候来都是人潮拥挤的地方，这就是他的特色啊，现在的夫子庙已经不是百年前的烟花巷柳之地，也不是三十年前杂乱无章的地方。表面上增加了高级感，看上去还不错。可是那份市井气息，藏是藏不住的。   		   ",5,0, , , 
小马怼怼,2019-02-0314:26," 节假日去的，人实在是太多了。景色嘛还是挺美的，看看沿岸风光散散心是极好的，夫子庙商业街两边都是各种吃的玩的卖纪念品的，有很多有趣的小玩意。然后如果要坐秦淮游船的话，要早早就排队，大家全是等着坐夜景的，人巨多   		   ",4,1, , , 
看星星的亮晶晶,2019-02-0310:32," 夫子庙是一组规模宏大的古建筑群，夫子庙被誉为秦淮名胜而成为古都南京的特色景观区，是中国最大的传统古街市，与上海城隍庙、苏州玄妙观和北京天桥为中国四大闹市。百位文学家有这里创造了不朽的业绩，写下了千古传诵的篇章。   		   ",5,15, , , 
Suyire,2019-02-0201:54," 第二次来，还是一样失望这次坐了夜间的游船，转了一圈，游船结束好像也没啥可看的了，天气又冷，到处都是各种没有特色的店，觉得中国的古文物建筑的景区真的好让人失望，到处都是店家，卖着可有可无毫无特色和意义的东西   		   ",4,1, , , 
食之有味,2019-02-0200:12," 尽管寒冬腊月，出门就冻了哆嗦，但游览秦淮河的兴致还是有的，特别是这几天迎接猪年新春，秦淮河畔华灯齐放，火树银花不夜天。 从夫子庙出发，沿着秦淮河一路走去，两岸各种各样的花灯彩灯造型别致，内容丰富多彩，一片吉庆祥和的盛世景象。 就连河水的游艇也刻意装扮了一番，沿河游曳，划出了一道道美丽的光线。 最开心的是观灯人，有的举家出游，有的结伴而行，无一例外的是，每个人的脸上都带着迎新欢乐的笑容。   		   ",4,3, , , 
猫某某,2019-02-0123:54," 夫子庙正好遇上灯会，与常规的夫子庙对比，这里面有一副很大的孔子画像。夫子庙外面是一片美食街，好吃的东西挺多的 江南贡院中国科举博物馆这是给我最大的惊喜，分两块，江南贡院为考生考试遗址，科举博物馆在对面，一共底下四层，整个介绍科举的前生发展和消亡，超级赞 中华门里面有个聚宝盆哦，遇上一个有意思的导游，如果需要知识点还是跟着会好一点，最后会带你去买聚宝盆，梳子啥的。正好也遇上灯会，还可以。 总体感觉南京灯会价格有点贵，太过分散，分布在好几个位置。作为南京的地标，还是值得一去的。   		   ",4,4, , , 
灵药,2019-02-0123:13," 来了夫子庙就不得不提秦淮河百年秦淮河千年夫子庙！这里有小吃有风光有玩乐每次来了南京就天天晚上泡在秦淮河上这吃吃那玩玩总有种玩不够的感觉白天没有晚上美因为所有灯光亮起时秦淮河才显出真身美轮美奂让你忘记了时间   		   ",5,0, , , 
郝螭揽岝,2019-02-0114:57," 小年已过， 花灯亮起。 这里成了南京城里， 年味最浓的地方。  沿着多情而沉静的秦淮河， 玲珑的琉璃塔、古老的明城墙， 华灯初上  煌煌闲夜灯，修修树间亮。 灯随风炜烨，风与灯升降。 花灯似海，人涌如潮， 夜灿若昼，锣鼓喧天。 这是属于老南京有关于“年”， 亘古不变的仪式感。   		   ",5,3, , , 
D笨de大调,2019-01-3121:36," 南京对于江苏人来说，很不陌生了，省会城市，现代城市~ 南京也是个有文化底蕴的古城，六朝古都的美誉口口相传~ 秦淮河是她的传说，很多关于此地的故事不绝于耳，夫子庙的香火让这条河也星星火火~ 夜景很美，灯光很美~ 人气也很旺~ 画船也是一绝，船画很漂亮，灯光的搭配很好~ 周围街上很多店铺，也可以消磨时间，走走看看，闹市快节奏里的悠闲生活~   		   ",5,1, , , 
tasky09,2019-01-3119:57," 好巧，去的那天刚好遇上秦淮河花灯节开幕第一天，秦淮河两岸都挂上了各色花灯，桥上也都布置得很漂亮。夫子庙，贡院等景点也都装饰一新，称得上是火树银花。 又好不巧，去的时候刚好遇上下雨，如果是晴天的话就好了，景色应该会更好。   		   ",5,0, , , 
文心田,2019-01-3108:43," 说到夫子庙，最大的要数它的名气，让本地人说不清哪里好，但外地人总要执着地走一遭。 其次想到的就是夫子庙的小吃，虽然到过之后发现多少也有点言过其实，但是精心选择也能掏到好吃的老字号和新进网红美食。 最名至实归的还属它的秦淮风光带，将新老南京融会贯通，打造南京夜景的翘楚。沿着桥边走一圈，你看到的不仅仅是墙上的霓虹，流淌的河水，还有与历史文人的对话。 有机会去夫子庙的话，这个地方是一定要来的，而且一定要晚上来哦。   		   ",5,3, , , 
