用户名,时间,内容,星级,点赞,,,
神采奕奕,2019-09-0222:22," 紫金山攀登有多条登山道，其中最快的是从樱驼村的北坡登山道。从4号线蒋王庙站出来就可以登山，直达头陀岭，另外的有华泰道等。北坡最快25分钟即可冲顶。北坡路比较陡。山顶空气很好，可以俯瞰南京城，视野极其开阔，风景很美。真的是会当凌绝顶，一览众山小。   		   ",5,1, , , 
凌云,2019-09-0222:21," 晚上和同学一块走路锻炼身体，所以就爬山，沿途很漂亮，就是热闹很少，记得快到那个检票口，不过晚上没人在，同学的手机灯光一闪而过，他说快走，快走，我还想怎么了，然后我用目光扫过周围，看到了一个黑人影，吓死了，我同学也吓得喘气，之后我们两个在讨论，应该是雕像，真的真的很吓人，回来的路上我又给他讲看过的稍微恐怖到电影，孤儿怨，哈哈，一波未平一波又起，下坡不记得路，结果走到了什么区，忘记了，灯光很漂亮的呢，反正今晚是吓得不轻，改天白天一探究竟。   		   ",5,2, , , 
肉肉快吃饭了,2019-09-0216:21," 闲来无事想带着全家老小出游受时间限制选择了车程两小时的南京首先就去了钟山风景区早上到的时候非常舒适在微信公众号提前预约了免费的中山陵的门票中午可进中午太阳比较毒气温也高登顶的过程有些艰辛不过顶上风景很好也很凉爽音乐台下面的商业街里是餐饮建议去连锁店吃味道好一些价格也不是非常贵不要去小吃对面的餐厅贼贵难吃！   		   ",4,1, , , 
余温_9050,2019-08-3116:57," 因为没有来过，所以很多潜规则不知道。这个景区有一个套票100，但整个游览下来，我有以下几点想告诉大家。明孝陵的单票价是70元，但是我先去的中山陵游览之后，我认为中山陵的风格更加的漂亮，而且会更大一些，除非是对明朝皇帝有着一些特别的想来看一下的，否则我建议只去中山陵，因为中山陵到30人，而且他现在有一个活动，就是预约进园可以免费的，不需要花钱。所以我觉得来这里的话有点浪费时间，而且就是会使旅途更劳累，因为参观陵墓就是在爬台阶嘛，我觉得参观一个就够了，因为嗯中上好，明孝陵，你真的是差不多，只不过是建筑的风格，我个人认为比较喜欢中山陵。   		   ",2,3, , , 
保持沉默,2019-08-3017:29," 周一中山陵里面的陵园没有开放，其它景点都正常开放不影响，估计因为这个原因游览的人少了非常多，其实周一去也是个不错的选择，天突降大暴雨风竟然也挺美的。景区售票口有买景区联票，所有景点联票100一人，游览车50不限次数，10元单程，1.2M以下儿童免票。游览车路线，看个人需要，本想买50不限次数的，碰上了个很好的售票人员，比较热心，推荐可以买单次的，因为每个站点都可以买票，根据自己需要可以随时买不用急着一下买全程。单程分次购买的话也差不多这个价格。   		   ",5,0, , , 
聪花卷,2019-08-3009:16," 钟山风景区，是国家5A级风景旅游名胜区，面积非常宽广，仔细游览一整天都不够，也是南京必打卡景点之一。来看看游览攻略吧。  景点名称：钟山风景区  地址：玄武区紫金山石象路7号  交通方式：可以乘坐地铁二号线到苜蓿园站下车，然后转乘景区观光车游览。  门票：通票100元，可以游览多个景点。  推荐理由：钟山风景区里面可以游玩的景点众多，自然风光优美，人文景点非常有名气，各陵墓或建筑也值得一看。  中山陵，明孝陵，美龄宫，灵谷寺都可以去转转，各个景区之间距离较远，景区之间都有观光车接驳，注意保存好体力。  可以租景区讲解器游览，人文介绍有时比单纯观看风景，要来得更有意思。   		   ",5,9, , , 
lyhdu,2019-08-2923:15," 南京钟山风景区景点攻略开始啦！ 【景点名称】钟山风景区 【景点地址】南京市玄武区东北区 【开放时间】7:00-18:30 【推荐交通】公交游1、游2、游3、游4、游5、5路、9路、11路、20路等。地铁二号线苜蓿园站。 【推荐玩法】游玩钟山风景区内的明孝陵、中山陵、孙权墓、美龄宫、灵谷寺、梅花山、流徽榭等。 【推荐理由】钟山气象雄伟，地势优越，自古以来，即与南京的盛衰气息交融。 古都南京在政治、经济、军事、文化各方面的重大变化与发展，几乎都在钟山一带留存丰富的积淀，刻下清晰的印记。 【门票票价】部分免费，联票100元   		   ",5,13, , , 
一一,2019-08-2917:42," 钟山风景区很大，包括中山陵、明孝陵、美龄宫在内都属于钟山风景区，那么怎么玩呢，且看。 上午：中山陵-美龄宫 交通：公交34路至中山陵停车场下车后步行20分钟 景点：中山陵风景区是孙中山先生的陵墓，怀念先怀为主的红色之旅。建议游玩时间1小时。 中山陵之旅结束后可步行20分钟至美龄宫，美龄宫门票30，因宋美龄先生在此住过，故此得名。就一别墅，看看夫人的住处。 ? 中午：南京大排档 交通：美龄宫出来步行十五分钟到南京大牌档（中山陵店） 景点：中午就在南京大排档吃个饭吧，吃饱了才有力气接着走呀。推荐美龄粥、天王烤鸭包等。 ? 下午：明孝陵 交通：南京大排档吃完饭出来走3分钟即到明孝陵风景区。 景点：明孝陵是明太祖朱元璋与他皇后的合葬陵墓，可以走梅花谷进-神道-宫城一线，园区比较大，建议游玩时间2小时。   		   ",4,3, , , 
冯梨酥,2019-08-2915:55," 和同学买的套票，然后两个人还是路痴，买完票全靠11路，走了好久终于看到了美龄宫，然后又走了好久到了明孝陵，只在最前面逛了一圈就出来了，走下来以后看了地图才发现原来后面还有很多地方没有游览，此时两人已经筋疲力尽，明明有公交卡，却只想到两个人都没有带零钱。最后就开始瞎走走了   		   ",5,2, , , 
佳佳佳佳林,2019-08-2811:06,这是17年的雪吧，大雪封山。在南京的最后一年，不舍就这样被困在宿舍，于是就喊男票出来冒险了。去了中山路、夫子庙，看了一路的雪景。很庆幸，这样的南京我没有错过，还是好想念，呆了7年的地方-人生的四分之一,5,4, , , 
芳,2019-08-2809:32," 中山陵需要提前一天预约，小孩超过一米四也需要预约。 中山陵前临平川，背拥青嶂，东毗灵谷寺，西邻明孝陵，整个建筑群依山势而建，由南往北沿中轴线逐渐升高，主要建筑有博爱坊、墓道、陵门、石阶、碑亭、祭堂和墓室等，排列在一条中轴线上，体现了中国传统建筑的风格，从空中往下看，像一座平卧在绿绒毯上的“自由钟”。融汇中国古代与西方建筑之精华，庄严简朴，别创新格。  中山陵各建筑在型体组合、色彩运用、材料表现和细部处理上均取得极好的效果，音乐台、光华亭、流徽榭、仰止亭、藏经楼、行健亭、永丰社、永慕庐、中山书院等建筑众星捧月般环绕在陵墓周围，构成中山陵景区的主要景观，色调和谐统一更增强了庄严的气氛，既有深刻的含意，又有宏伟的气势，且均为建筑名家之杰作，有着极高的艺术价值，被誉为“中国近代建筑史上第一陵”。[2]   		   ",5,1, , , 
Lee,2019-08-2619:59," 钟山风景区真的好大，好多景点，都是名人馆啊，这一路下去看着路上指示牌，就可以找到你想去的景点，环境太好了，树木丛生，空气新鲜，进来这边都不想出去，走走，停停，看看，好惬意，即使炎热的夏天，也阻挡不了游客想要游览六朝古都的历史   		   ",5,2, , , 
Candice__1492,2019-08-2618:20," 很无趣的景点，没什么东西也没什么内容。只逛中山陵不需要买门票，在公众号提前预约就行，门口卖的是其他美龄宫什么的联票。中山陵只能说有孙中山先生的陵寝，所以会来打卡的地方。台阶很高很高，夏天来又累又热...祭室就是一个房间，一口假棺材。美龄宫跟总统府很像，就是旧屋子旧家具。明孝陵就是城墙。红楼梦那个园子人很少，就是普通的林园。灵谷寺很小，上了柱香就出来了。   		   ",2,1, , , 
舒适的晨曦,2019-08-2612:29," 地方是好地方，但是，真真人多，景区管理太差劲了，交通公示不够，管理人员态度是好的，但是指出的出入方式不好，让我们去另一个门，但是当时那里排队坐景区别排了一个多小时（后来发现其余出入口都没人的），好不容易进去了，里面的景区车（去明孝陵的）说自己跟门口不是同一家，跟网上买票的也不通用的，只好现金买票，体验太差了   		   ",4,1, , , 
shakebabe,"2019-08-26
??更新于2019-12-0718:54"," 钟山风景区，名字怪好听的，也是真真的来了就会钟情于这座山，景色非常的优美，有不同的陵园坐落于此，不同的陵园有着不同的景致，不同的历史 能够吸引人的，不只是景色，还有文化底蕴，一个个动人的历史故事～非常推荐   		   ",5,2, , , 
我可乞你,2019-08-2513:34," ??朋友想爬山，我想看日出，所以一合计就决定去夜爬紫金山，看一场日出  ??路线:沿着蒋王庙地铁站旁边的道一直往上 ??时间:出发前查的日出时间是5.32分左右，3.20开始上山，4.50到山顶 ??可以带个手电，因为路上没有路灯 ??女生出行建议多带两个人，因为路上挺黑的，还有各种悉悉索索的小动静，还蛮害怕的，不过到后面累的不行的时候啥感觉都没了 ??建议可以另带个（穿）外套，我穿了件衬衫，上山的时候汗出的衣服都湿了，然后到了山顶本来温度就不高，风一吹，这滋味谁试谁知道?? 开始爬之前搜了下距离到山顶1.8km，前900米我们走了15分钟，后900不到的距离爬了75分钟，促使我们坚持爬上去的动力只有一个，天太黑，下山不敢:) 但是！！等真正到了山顶我觉得还蛮值的，可惜多云并没有看到日出，还要自己在云的夹缝中找太阳?   		   ",5,7, , , 
TravelingFoodie,2019-08-2507:29," ??继续经受历史文化的洗礼～明孝陵－美龄宫－中山陵－灵谷寺……??一定要提前买票，优惠的同时还节省了很多时间。中山陵更要早之又早，而且按照预约时间进入，否则你会在检票口大写的尴尬～景区摆渡车还不错哟，买个通票，无限乘坐……别再首站买，人多的像屎一样，步行400米到第二站买，没人～??总体说来，还是南京的美食小吃更吸引我……??BTW，南京的景区服务业和运营模式是**到极致了～   		   ",4,52, , , 
凶猛小喵,2019-08-2500:01," 钟山风景区也是5A哇！?? 以中山陵园为中心，可玩的景点很多 钟山龙蟠，石头虎踞，此帝王之宅也 这里也是各种文化的聚集地 六朝文化、明朝文化、民国文化… 所以来钟山风景区玩的话 没个几天几夜是不行的，哈哈哈！??   		   ",5,6, , , 
