用户名,时间,内容,星级,是否有图片
M43****0989,2023-08-15 发布点评,非常漂亮的,5,是
M34****1489,2023-08-12 发布点评,拍照很出片,5,是
骑着恐龙回远古,2023-08-12 发布点评,值得一去，,5,是
匿名用户,2023-08-10 发布点评,真的很壮观,5,是
_U3****0850,2023-08-10 发布点评,马马虎虎吧,5,是
_U3****0850,2023-08-10 发布点评,马马虎虎吧,5,是
M29****065,2023-08-08 发布点评,值得去游玩,5,是
匿名用户,2023-08-07 发布点评,好好好好好,5,是
_WeCh****095301,2023-08-07 发布点评,不错的地方,5,是
_WeCh****095301,2023-08-07 发布点评,不错的地方,5,是
M56****4669,2023-08-07 发布点评,超级真震振,5,是
天下无贼123,2023-08-06 发布点评,设施不错。,5,是
300****923,2023-08-06 发布点评,好好好好好,5,是
M22****9760,2023-08-05 发布点评,风景可以，,5,是
M21****107,2023-08-02 发布点评,必须打卡呀,5,是
M48****0674,2023-08-02 发布点评,内部很清凉,5,是
M48****0674,2023-08-02 发布点评,很壮观的。,5,是
M50****4939,2023-08-02 发布点评,非常值得去,5,是
匿名用户,2023-08-02 发布点评,非常的好玩,5,是
匿名用户,2023-08-01 发布点评,非常的不错,5,是
匿名用户,2023-07-31 发布点评,非常壮观！,5,是
炫舞海带,2023-07-29 发布点评,好玩很出片,5,是
犄角女,2023-07-29 发布点评,体验感十足,5,是
犄角女,2023-07-29 发布点评,体验还不错,5,是
匿名用户,2023-07-27 发布点评,玩的还不错,5,是
M23****9438,2023-07-27 发布点评,南京必玩。,5,是
纵横四海之光哥,2023-07-26 发布点评,礼佛好去处,5,是
璐小多,2023-07-26 发布点评,牛首山值得,5,是
宁玛多杰,2023-07-25 发布点评,完美的体验,5,是
惜妍开心,2023-07-25 发布点评,值得一游哦,5,是
135****8666,2023-07-25 发布点评,好…………,5,是
M21****481,2023-07-25 发布点评,整体非常好,5,是
_WeCh****257939,2023-07-24 发布点评,不错的一次,5,是
M59****040,2023-07-24 发布点评,非常的震撼,5,是
永远的天空780,2023-07-23 发布点评,值得一看的,5,是
Lukixx,2023-07-16 发布点评,好好好好好,5,是
高飞,2023-07-12 发布点评,不错。。。,5,是
烧火的,2023-07-11 发布点评,佛顶宫很值得一去，美轮美奂，非常震撼。样样都是宝贝,1,是
_WeCh****856783,2023-06-15 发布点评,就是太累了,5,是
M32****6410,2023-06-07 发布点评,景色优美！,5,是
逗莎包,2023-05-08 发布点评,非常震撼。,5,是
倪大大D,2023-04-30 发布点评,无忧，菩提,5,是
e28****52,2023-09-03 发布点评,除了人多，到处都要排队，景色，地宫真的很好，很值得一看。希望景区提高接待能力或者限制人数,5,是
182****5800,2023-08-29 发布点评,进去排队坐车上去花了两个半小时，人太多，上去看了半个小时，个人觉得价格偏高，被抖音骗去的,5,是
M22****8579,2023-08-22 发布点评,震撼 好玩,5,是
匿名用户,2023-08-18 发布点评,完美  震撼,5,是
沃沃大宝贝,2023-07-24 发布点评,很壮观，地宫的规模真的很浩大，感觉建造是个大工程,5,是
M44****0985,2023-07-10 发布点评,有电梯的室外景观，地宫宏伟，，佛顶塔上下楼梯口标志不明确，也没有工作人员指挥，本来楼梯就比较窄，造成上下同向，闷热拥挤。建议改正,5,是
M27****2839,2023-07-02 发布点评,环境很美，只是去的那天下雨，但是照片拍出来还是很美，楼上楼下也有很多扶梯，不用自己爬楼梯，很方便，山下山上都有大巴，10块一张票,5,是
20140804,2023-05-26 发布点评,值得一去的地方！能让人的心得到净化！浮躁的生活中，来一次牛首山，我寻找心灵中的那片净土！,5,是
281****708,2023-04-25 发布点评,还可以，风景优美。人很多，体验感一般。门口距离佛顶宫很远不坐车根本不行，下午关门时间人巨多根本坐不上车只能走回去，很多设施没开放,5,是
匿名用户,2023-10-28 发布点评,整个宫殿可以用震撼心灵来形容，进入宫殿感觉心灵受到了洗礼。但是，这服务的工作人态度真心一般，我忘记是在负几层了，买祈福平安护身符那里的工作人员，态度极差，一副爱理不理的样子，我花了388元请平安福，想要2个小纸袋，告诉我不行，只能给我一个，我说我花钱买一个吧，眼皮子往上一翻，告诉我5元一个纸袋，一个小小的纸袋，5元钱！！是不是过分了！没办法，我买了，因为要送人。所以，真心希望园区能提升一下这方面的人性化管理，我们大老远过来，都是诚心祈福，谁也不想惹不痛快，这个工作人员的态度让人无法接受。,5,是
匿名用户,2023-10-24 发布点评,好好好好好好好好好是好好好好好好好好好好好好好好好好好好好好好好好好好好是好好好好好好好好好好好好好好好好好好好好好好好,5,是
286****074,2023-10-19 发布点评,佛顶宫、佛顶塔建造的辉煌大气，确实很震撼。整个景区绿化搞得也很漂亮，值得去看看。,5,是
M31****04,2023-10-16 发布点评,非常震撼，很出片，随便拍都很好看。就是没有看到舍利子有点遗憾。带妈妈去的，妈妈也很喜欢。非常值得去。走下来也不累。很推荐,5,是
_WeCh****30110,2023-10-10 发布点评,来到南京值得去牛首山看看，里面装修的特别的好，到了景点有大巴车可以上下山很方便，装修的富丽堂皇非常耀眼，值得一看，超级棒,5,是
Mantourvp,2023-10-10 发布点评,坐电梯爬山，第一次有这个体验。风景非常棒,5,是
匿名用户,2023-10-04 发布点评,地宫非常雄伟，没想到，确实很大气，没去地宫等于没去牛首山，其他的配套旅游景点差了一点，但是地宫还是可以的，很不错，值得去,5,是
L_略略略,2023-09-29 发布点评,"可以说牛首山真的是震撼到我了，耗资40亿打造出来的奢华。从其主要是用来存放释迦摩尼佛顶骨舍利，存放在地宫六层，只有特别日子才会展出。

佛顶宫

一层是禅境大观，中央有一尊卧佛，卧佛可以随着台面进行360度旋转。

地宫五层为舍利大殿，出口可以上楼从楼上观看，外层为万佛廊，尤为美观与艺术。",5,是
110****895,2023-08-29 发布点评,值得去。牛首山，位于江苏省南京市江宁区牛首山文化旅游区内，因山顶突出的双峰相对峙恰似牛头双角而得名，民间又称为牛头山。东晋宰相王导曾劝谏初创政权的晋元帝司马睿打消在皇宫外兴建象征皇权的双阙的念头，请晋元帝乘舆出宣阳门，南眺牛首，两峰对峙，趁机劝喻元帝：,5,是
189****0135,2023-08-13 发布点评,"绝对值得一去，看到后感觉很震撼。因为建的比较晚，增加了更多现代化的元素，对年青人来讲更容易接受。对佛教不是很了解的人也可以纯粹从艺术角度去欣赏。
从西门去人要少一些，东门人多。不愿意走路的可以乘坐景区内的通勤车，票价单程十元。佛顶宫内有几个区域卖吃的，实惠一点是接近出口的位置可以吃面。",5,是
端坐霜天,2023-07-03 发布点评,春天牛首山，很霸气的大榴莲景观，地宫下面的景色特别棒，那边的环境也很不错，呼吸一下新鲜的空气哥，有特别的日子是可以看到佛舍利的,5,是
嘟嘟熊??我爱你,2023-06-30 发布点评,非常佛系的地方，环境不错，带上家人一起过来看看,1,是
M27****1814,2023-06-25 发布点评,"反正每次旅游出行都是选择携程预订，方便快捷
孩子玩得很开心快乐。
天气不过不太给力，下雨了，但是也不是大太阳，比较舒服。推荐大家。",5,是
_M15****5007,2023-06-18 发布点评,投资很大的地方，佛顶宫很雄伟，很震撼。去的时候人很多，不过因为地方大，进去之后指引也很周到，没有感觉到乱，很有秩序。值得一去呃,5,是
M12****045,2023-06-08 发布点评,"豪华经典之作，本人虽不是信徒，但目及之处确实震撼！
景区配套服务要跟上就好了！景区标识和服务人员有点少，得靠自己问当地人或商家。",5,是
_WeCh****52440,2023-05-29 发布点评,南京的景点都转遍了，这个景点绝对是第一。无论从规模还是游玩体验都没得讲。非常的震撼，互动性业很强。本人极力推荐的南京必玩圣地。,5,是
宜兴紫玉金砂,2023-05-22 发布点评,第一次去牛首山 高速很方便下了高速3公里就到  到了山上天宫很壮观也很震撼拍照很出镜  看到很多网红都来这里打卡拍照自己拍照水平有限??,5,是
yuningzi,2023-05-19 发布点评,建筑卓越，值得一去，推荐。称得上佛教圣地，旅行团也较多，也是散客居士礼拜修行的好去处。,5,是
自驾远方人,2022-11-29 发布点评,“一座牛首山，半部南京史”，六朝古都南京牛首山珍藏着世界唯一的释迦牟尼佛顶骨舍利，一跃成为举世瞩目的佛教圣地，无数游人慕名而来，随处可见的金灿灿佛像，烘托出无与伦比的佛教氛围和神圣气息。,5,是
匿名用户,2023-08-22 发布点评,很好,5,是
M34****3835,2023-07-21 发布点评,环境很优美，满眼望去都是绿色，佛顶宫很壮观，点亮灯后很好看，夏天过去进入底层感觉很凉爽，拍照很有氛围感，很出片，景色很治愈。,5,是
M29****1737,2023-05-15 发布点评,风景很赞，园区很大，时间充足可以玩一整天，园区内也有餐厅，如果玩一整天推荐自带干粮。,5,是
M25****881,2023-05-08 发布点评,酒店服务很好，房间环境也不错，是我喜欢的风格，我们延迟了三个小时退房，前台小姐姐都没催过我们，还让我们不要着急，棒棒，推荐啊,5,是
205****827,2023-10-05 发布点评,景色不错，就是接驳车数量明显不足，排队较长,5,是
205****827,2023-10-05 发布点评,景色不错，就是接驳车数量明显不足，排队较长,5,是
momolele,2023-08-26 发布点评,硬件设施看得出是花了不少钱的，可能是新建没多久的景点吧，感觉佛教文化氛围没有那么浓,5,是
圆月0809,2023-05-19 发布点评,牛首山是座佛教圣地，风景优美，刷身份证可以直接入园，门口有摆渡车，10元1个人，可以节省体力。佛顶宫很壮观，非常值得一看。,5,是
A拿勁,2023-05-08 发布点评,真心推荐 真的很震撼 太壮观了 拍照打卡必须要来,5,是
阿宝《山东临沂》阳澄湖大闸蟹直销,2023-11-08 发布点评,一个用钱堆出来的一个景区，适合网红去打卡,5,是
匿名用户,2023-07-28 发布点评,觉得只有地宫比较值得看，门口检票没有围栏，队伍排着排着多出一队来，排着又多出一队,5,是
M27****1814,2023-06-25 发布点评,"就是每次旅游出行都是选择携程预订，方便快捷
孩子玩得很开心快乐。
天气也很给力，没有下雨，也不是大太阳，比较舒服。推荐大家。",5,是
babyabao,2023-06-18 发布点评,是个出大片的绝佳地点。往返景区交通非常方便，景区里电梯上下，游览起来不会累，对腿脚不好的人群很友好，不分季节，值得一去。,5,是
会发酵的猫小新,2023-06-09 发布点评,佛教圣地，风景很不错，值得周末去游玩一下,1,是
深蓝色的光,2023-06-01 发布点评,这个景区物超所值，地宫很震撼，睡佛也很震撼。西出口离地宫比较近，但是出的时候不好打车。东进口人特别多，坐大巴车需要排队。,5,是
吖.棉花小葱??,2023-05-21 发布点评,非常壮观的榴莲，非常出片。带小朋友去还挺方便，走路也有休息的地方，坐车也是随时都可以。里面的大佛非常壮观。下次有机会再去,5,是
M22****945,2023-05-07 发布点评,因为本仙女很懒，不想每一件商品都一样一样地去写好评，所以特意写了这样一个评论。但是这件商品无论是质量、材质还是款式，肯定都是本仙女所中意的，如果本仙女不喜欢的话，本仙女收到货肯定是会很生气的，很气很气的那种哦。不然这个评论肯定会变成那种喋喋不休，怨气横生，怨天怨地的那种。最后当然不可能忘了给这件商品一个好评，给各位爱淘宝的宝宝们一个购物参考，这个产品还是非常值得购买的！ 祝看到这条评论的各位小仙女们永远年轻漂亮美丽大方，永远都是16岁,5,是
暗黑丨杀戮,2023-02-26 发布点评,"我在携程上买的票，带上身份证可以直接进场 忘带身份证的需要去服务大厅换取纸质票
我是东门进得 左手边有旅游巴适购票处
买的双程票 一共20省 也可以徒步 但是路上没有太多景点 可以留点体力去爬佛塔和地宫
先去了佛塔 爬了三层 上二楼有点费劲 需要
爬好几个弯 二楼是纪念品购买的地方 三楼啥
也没有 但是每层都有壁画 很精美
重点就是地宫 一共底下6层 一楼是可以请佛
灯供奉的 中间的大佛很气派 最底下供奉舍利的地方最为精美气派 很值得一观 每层得佛像
形态材质都不同 每层都有不同的惊喜 墙壁门
廊 处处都异常精美 非常值得去一次
最后 可以尝试景区内的特有雪糕 味道就是正常的牛奶巧克力味 但是拍照挺好看的∞@",5,是
荷花,2016-01-11 发布点评,去了牛首山就知道160元的门票值！我们进入大门徒步直奔佛顶寺，佛顶寺寺院幽静，游客自觉的小声说话，非常的干净，殿宇宏伟，雕梁画栋。然后徒步去佛顶宫，佛顶宫有讲解机租，租金10元，押金200元，讲解机是通过感应器自动播放讲解，每到一个景点通过感应自动播放讲解，若想再听一次，离开后再次回到该景点，讲解机就会再次播放，最好租个讲解机，倾听佛家经典故事，体验佛寺禅境，感应舍利圣光。佛顶宫富丽堂皇，光彩夺目，很现代、很气派。总之牛首山值得去。,1,是
M61****235,2023-06-17 发布点评,好玩的！！！ 推荐推荐！！！！！棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒棒,5,是
M51****448,2023-05-31 发布点评,总体来说建筑，佛像精美，上坡装了电梯比较人性化，在饮食方面质量太差，价高物差，都是做的一次性买卖，没有把顾客当一回事。,5,是
_CFT01****9274939,2023-05-26 发布点评,南京最美的山 不愧是重金打造 内部环境很庄重严肃 很震撼的视觉体验 没个细节都打造的非常好 游客也非常多 观光车班次很多不用等很久,5,是
_CFT01****9274939,2023-05-26 发布点评,南京最美的山 不愧是重金打造 内部环境很庄重严肃 很震撼的视觉体验 没个细节都打造的非常好 游客也非常多 观光车班次很多不用等很久,5,是
M43****493,2023-05-01 发布点评,人真多，人山人海。,5,是
M29****1225,2023-04-30 发布点评,很有特色感，电梯观光。园区很大，元素很多，值得一玩。景区内的服务员工态度很好。,5,是
匿名用户,2023-10-01 发布点评,值得表扬的是交警服务了，其他的就略次,5,是
