用户名,时间,内容,星级,点赞,,,
生性凉薄治发烧,2023-07-2114:59," 打卡南京新式佛寺建筑景点——牛首山佛顶宫。没有僧人，没有香火，这里不像佛教圣地，更像旅游打卡景点。四十亿打造的佛顶宫设计确实让人叹为观止，游客参观卧佛后就可直下五层参观地宫，然后一层层往上参观。这里值得逗留的也就是卧佛、五层地宫、四层包间和榴莲壳门口拍摄，也可在对面坐电梯到佛塔上鸟瞰南京城，据说底下六层有佛顶骨舍利，只在特殊时期开放。提前一天网上订票可便宜十块（88元）。   		   ",4,0, , , 
本雪梨不含糖,2023-07-2114:55," 牛首山其实可来可不来，也没有太多可以看的， 交通: 可以西门走十五分钟左右上山，下山时候排队坐车去东门出。 特色体验: 好多人在墙边上拍照图4的地方需要穿鞋套进去 推荐理由: 山不低，爬上后风景还不错 tips: 带水，景区水真贵。好像还有小电瓶车可以开上山   		   ",3.5,0, , , 
森哥哥_115,2023-07-2114:54," 景点位置较远，只能开车前往。景区门口在修路，结果两边还有违停车辆，导致堵塞严重。 由于是周末，游客较多，进入景区需要排队。门口排队没有棚子，晒了快一个小时才进去，进到里面结果还要排队坐摆渡车到佛首宫，又拍了快一个小时，同样没有棚子和电扇！！真的是快要中暑了！ 下山又排了半个小时坐车。 这个景点除了照相，没有什么看的。又是一个被炒作起来的网红景点，避坑！   		   ",2,0, , , 
圆滚滚的球小球,2023-07-2114:52,"出乎意料的金碧辉煌。
看佛顶宫直接从西门进方便。
景区非常大。要穿舒适的??鞋子哦",4.5,0, , , 
l_x_h_,2023-07-2114:43," 交通： 自驾到西门或者东门停车场停好车，步行走上去大约800米左右，进到牛首山检票处后门口有车可以买票上山也可以走上去(夏天会比较累，还是建议买个票坐车吧)  特色体验： 金陵四大名胜之一很壮观，南京旅游必打卡地   		   ",4.5,0, , , 
子越,2023-07-2114:31," 交通： 打车到西门，但是人太多了，车子想去售票处比较难我们上去一般就下车自己走了，下山的时候有hei车司机捞人，还算正常吧，送到贾西站  特色体验： 夏天来蛮受罪的，很热，门口有卖水的可以买，里面的水其实很贵，换一双好走的鞋   		   ",3.5,0, , , 
匿名用户,2023-07-2112:58," 南朝八百四十四，多少楼台烟雨中” 〝-座牛首山，半部金陵史”，此生不来一定后悔的。超强的视觉震撼，感受牛首山 佛頂宫独一无二的美！术性极高，巨资40亿打造，在建筑细节处堪称完美。外形也有人称它为“金榴莲”佛顶宫内部有地上三层、地下六层，地宫内部非常震撼，一定要来   		   ",5,0, , , 
白小米,2023-07-2111:33," 停车???：地下停车场很多位置  ??：来南京一定要来一趟牛首山啊 当佛教文化碰撞当代建筑艺术??视觉震撼～ 这座40亿建造的宫殿这么的绝美！ 南京之行最爱的景点之一  ??tips: 节假日去肯定是要排队的??建议做好防晒hhh拿个手持小风扇或者小扇子都感觉活过来了！   		   ",5,2, , , 
吃的胖子*^O^*,"2023-07-21
??更新于2023-07-2717:03"," 利用了一个周末，约上了三五好友。一起去了牛首山。说实话，还是可以的，毕竟也是爱爬山的！(???_??)?加油！一路上风景不错，各个景点都游了一遍，不过地宫还是可以的，非常的壮观！听说是花费了40个亿？？！！不知道！哈哈哈！壮观！辉煌！奈斯   		   ",5,1, , , 
清圆,2023-07-2110:48," 大学生特种兵，趁学生证半价多玩几个地方，牛首山还是可以的，比较大，进去有大巴可以坐，不过看着排队的人太多了还是走路的，中间有一些庙什么的，山顶有这个佛顶宫还有寺，佛像，地下还有好几层一层一层看过去的，阴雨天人也不少呢。拍照挺出片的。整体下来有点累，不是特别累。   		   ",4,0, , , 
球米花,2023-07-2110:36," 景区内有摆渡车，上山有手扶电梯，基本不耗费体力，登塔可以饱览群山和金陵城交融的全景，巨大的“榴莲”穹顶非常壮观，敦实的石柱，精致的雕刻，环绕的水池，特别适合拍照打卡。地宫由下而上，里面供奉佛顶舍利，很多信徒虔诚参拜。整个景区游览大概2-3小时。   		   ",4,0, , , 
小古少爷,2023-07-2110:33," 随便哪边一拍都是大片，环境真的很好，而且所有景点都建设的很奢华，壮观，很值得去一看，特别是卧佛，实在缓慢转动的，还有舍利塔，地下6层没有开放没有看到大舍利，站在塔上，能看很远，360度都转一下有不同的收获。   		   ",5,0, , , 
miss_tian,2023-07-2109:56," 总体感觉非常鸡肋，都是后期人工堆砌，确实历史底蕴，可以去看，但不会再去。牛首山是佛教景点，除非是对佛教有信仰，否则不推荐专门去。优点是交通通畅，不像去中山陵，一路堵车。管理也还可以，不至于等摆渡车很久，但是景点本身一般般，当然地宫本佛顶殿第一眼还是会觉得眼前一亮。   		   ",4.5,0, , , 
唐僧爱吃鸡腿堡,2023-07-2109:40,很震撼，简直把佛文化玩出了花。40亿投资的也足见诚意。,5,1, , , 
AlwaysOnline,2023-07-2108:23," 其实是有全省景点免费通卡的，但还是预约了一年一次的免费日，真的是神经质，人又多天又热，热到无法理解，多到无法接受，坐个景区大巴，都要40分钟到1小时排队，热成狗… 都是新的建筑，唯有地宫是凉快的，也是最值得看的   		   ",5,1, , , 
点小评8468669872,2023-07-2101:41,去的时候电动车不能租不然就方便很多了，爬山太累，景是很震撼滴,3.5,0, , , 
coco_,2023-07-2101:27,辉煌磅礴，壮丽大气，里面好几层，有舍利塔，适合虔诚的去,5,0, , , 
匿名用户,2023-07-2100:57," 第一次来牛首山，好震撼！令我印象最深刻的是地宫内壁上有一幅古代的南京全貌壁画。杜牧的诗句“南朝四百八十寺，多少楼台烟雨中”是这幅壁画的最好写照，画中还穿插着许多唐宋大诗人的名诗，因为去的时候是过年期间，人还是非常多的，但是很多景点还是看到了～拍了很多好看的照片，下次还会再来的！   		   ",5,0, , , 
vampiresue,2023-07-2100:11," 风景挺美的，天不热的话建议步行上山，不然坐车中间错过很多美景。底下宫殿一定要看，超级美的。这个天山上山下蚊子贼多注意带驱蚊花露水风油精。注意防暑，南京的夏天贼热，容易中暑，山上的冰饮料略贵，可以自己带保温杯装冰的。   		   ",3.5,0, , , 
aya,2023-07-2022:18," 清一清库存，推荐一下南京的牛首山文化旅游区，很值得打卡，山不高走路上去也没问题，当天来回的行程也是够够的，里面的人文景观震撼到我了，如何震撼的已用语言无法表达，请看图～｜不虚此行，下次找个人少的时间再去打卡～   		   ",4.5,1, , , 
Kathy_4259,2023-07-2022:06,值得来打卡，拍照非常出片，有被震撼到了。很美,5,0, , , 
派派,2023-07-2021:57,好壮观啊，好喜欢，去南京的朋友们一定要去。,5,0, , , 
在狮子林跳远的乳鸽,2023-07-2021:28,牛首山真的很大逛半天很累里面的场景很壮观非常值得去,5,0, , , 
匿名用户,2023-07-2020:28,地宫还是挺震撼的，其他的话感觉还好,4,0, , , 
cole,2023-07-2020:25," 交通： 高速一路就到了，下来很方便，很快捷。就是停车非常困难  特色体验： 基本就是看展览，但是要爬山上去。蛮累的  推荐理由： 拜拜佛祈福没啥特别，但是就是打卡拍照的 人还真多的，宣传都是一览无遗，但是全是人，真的不容易啊   		   ",5,0, , , 
AndyG10,2023-07-2019:54," 一张图片让我决定必须起个大早去一趟，从城里到这里坐车一个小时，门票提前一天预约是88一人，奈何南京这几天大暴雨，所以我当天订的票98一人… 一大早去的，阴天没太阳，太赞了，进公园没什么特别，有山有水，空气很好 时间紧任务重，只有半天时间给这个景点，因为下午要去中山陵直奔佛顶宫和佛顶塔，趁着刚来体力充沛，先上塔拍照，再去地宫，要不看完地宫该不想上塔拍照了，先苦后甜嘛…爬塔只能走楼梯，最高7层，景色很美，很值得上去，一览众山小 完事直奔一层看卧佛，进去后真的有被惊到，很漂亮，10:30有个舞蹈表演，我个人感觉好像有点多余，大概十分钟左右，看完表演直奔地宫，地宫在地下五层，电梯直达，室内有空调，进入地宫那一霎那，被眼前的景色震惊了，很美，很壮观，很喜欢！ 能被眼前的景观所吸引，所震惊，这门票就值得了   		   ",5,2, , , 
上官婉儿,2023-07-2017:46," 一直看里面很震撼 听说花了多少亿打造的宫殿。 果然很震撼 我们选择了做大巴??上下十块钱一个人。 首先到榴莲宫打卡外面很多拍照的?? 穿裙子很好出片。 最后跟着大部队穿好鞋套上楼 从楼上往下逛 其中有一层可以拍开门的背影。 但是门很重要小心哦 总体还是很震撼的值得来   		   ",3.5,0, , , 
匿名用户,2023-07-2016:20," 办了江宁旅游年卡，牛首山有四次机会，已经去了两次啦，真的不错，一次从西门一次从东门走，如果天好感觉还是从东门走一走看看风景好一点，佛顶宫也看起来很震撼，有一次去是有网红的美食节，可能因为天太热人不算多。   		   ",4.5,0, , , 
only4chen,2023-07-2016:15," 带着小孩和老人来，老人70岁免票。需要乘坐一小段景区大巴，其余一路上大部分山路都有扶梯，适合全家一起去观赏！ 不愧是巨资打造的宫殿，供奉舍利子的大殿极为震撼。 虽然大雨来的猝不及防???，但雨后的云爬山远远望去仙意飘飘。   		   ",4.5,0, , , 
三三三,2023-07-2016:01," 交通：我是直接打车过去的也比较方便下车排队进园区就好了。上山我们是选择的小巴车，也可以自己走上去，价格好像十元一位。  推荐理由：上去之后空间很大很多佛像。风景也很不错。  tips：园区外面会有老奶奶卖水价格比较划算。   		   ",4.5,0, , , 
你看起来很好吃,2023-07-2014:55," 我当时是11号约到了免费的，然后去的。我们当时是开车自驾去的，然后是前往了东出口，然后直接买了十元单次的车票，直接坐到上面，然后坐到那边以后他会有扶梯，但是中间也有要爬的部分。建议买车票，从东边坐到站，一共坐了五分钟，然后他走路是要走两千米。 就是地宫往左边那边走，是图5，然后地宫那边往右边走，是图6。里面会有盖印章的地方，可以带一个本子，留作纪念。我当时没有本子，就把印章盖在导览图上。 里面人多的时候矿泉水特别难买，全被人家买完了，去的每一个小超市啊，或者自动售货机都没有。不过那些饮料都挺好买的，哪都有。   		   ",5,0, , , 
波波兔儿小龙女,2023-07-2014:08,景区很好，就是西门的景区车运力较差，大热天的等车差点儿中暑,5,0, , , 
呔大王,2023-07-2014:06," 最让人崩溃的是排队！排队！排队！ 景观还好，眼前所看到的一座高塔和一座造型奇特的建筑就是佛顶塔和佛顶宫，其中的佛顶塔与不远处山上的弘觉寺塔遥相呼应，再现了历史上牛首山“双塔”的建筑格局，而整个景观群又与牛首山东峰遥相呼应，再现了“双峰双阙”对峙的宏伟盛景，尤其是在航拍的视角下，格外的恢弘壮观。   		   ",4,0, , , 
